SAVED BY: JJ
TITLE: 
COMMENTS: 
DATE: 2/24/2020
TIME: 8:13 PM

STIMULUS, RESPONSE
9.521875E+8,  -1.384521E+0
9.527500E+8,  -1.324585E+0
9.533125E+8,  -1.396545E+0
9.538750E+8,  -1.418640E+0
9.544375E+8,  -1.491943E+0
9.550000E+8,  -1.445740E+0
9.555625E+8,  -1.444336E+0
9.561250E+8,  -1.466248E+0
9.566875E+8,  -1.481689E+0
9.572500E+8,  -1.543823E+0
9.578125E+8,  -1.570618E+0
9.583750E+8,  -1.581360E+0
9.589375E+8,  -1.623291E+0
9.595000E+8,  -1.633545E+0
9.600625E+8,  -1.670105E+0
9.606250E+8,  -1.752686E+0
9.611875E+8,  -1.584167E+0
9.617500E+8,  -1.688171E+0
9.623125E+8,  -1.626343E+0
9.628750E+8,  -1.598755E+0
9.634375E+8,  -1.614014E+0
9.640000E+8,  -1.577698E+0
9.645625E+8,  -1.572815E+0
9.651250E+8,  -1.559875E+0
9.656875E+8,  -1.511902E+0
9.662500E+8,  -1.542236E+0
9.668125E+8,  -1.540771E+0
9.673750E+8,  -1.533997E+0
9.679375E+8,  -1.666016E+0
9.685000E+8,  -1.621338E+0
9.690625E+8,  -1.667786E+0
9.696250E+8,  -1.663391E+0
9.701875E+8,  -1.703979E+0
9.707500E+8,  -1.712219E+0
9.713125E+8,  -1.727661E+0
9.718750E+8,  -1.759888E+0
9.724375E+8,  -1.858887E+0
9.730000E+8,  -1.841614E+0
9.735625E+8,  -1.786682E+0
9.741250E+8,  -1.784058E+0
9.746875E+8,  -1.869263E+0
9.752500E+8,  -1.902405E+0
9.758125E+8,  -1.903198E+0
9.763750E+8,  -1.888000E+0
9.769375E+8,  -1.839905E+0
9.775000E+8,  -1.855957E+0
9.780625E+8,  -1.836243E+0
9.786250E+8,  -1.824768E+0
9.791875E+8,  -1.830566E+0
9.797500E+8,  -1.765503E+0
9.803125E+8,  -1.774536E+0
9.808750E+8,  -1.843872E+0
9.814375E+8,  -1.784668E+0
9.820000E+8,  -1.747314E+0
9.825625E+8,  -1.898315E+0
9.831250E+8,  -1.892822E+0
9.836875E+8,  -1.928406E+0
9.842500E+8,  -1.928711E+0
9.848125E+8,  -1.996704E+0
9.853750E+8,  -2.048706E+0
9.859375E+8,  -2.010010E+0
9.865000E+8,  -2.032837E+0
9.870625E+8,  -2.118164E+0
9.876250E+8,  -2.185547E+0
9.881875E+8,  -2.119629E+0
9.887500E+8,  -2.154541E+0
9.893125E+8,  -2.208740E+0
9.898750E+8,  -2.219238E+0
9.904375E+8,  -2.244751E+0
9.910000E+8,  -2.211792E+0
9.915625E+8,  -2.220337E+0
9.921250E+8,  -2.178833E+0
9.926875E+8,  -2.228149E+0
9.932500E+8,  -2.197876E+0
9.938125E+8,  -2.205078E+0
9.943750E+8,  -2.185547E+0
9.949375E+8,  -2.255859E+0
9.955000E+8,  -2.240479E+0
9.960625E+8,  -2.169556E+0
9.966250E+8,  -2.291748E+0
9.971875E+8,  -2.315796E+0
9.977500E+8,  -2.316406E+0
9.983125E+8,  -2.360718E+0
9.988750E+8,  -2.392456E+0
9.994375E+8,  -2.427612E+0
1.000000E+9,  -2.500610E+0
