FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.485936352,21.185051,5.14533901
0.48605968,21.1952,5.20882082
0.486183008,21.2053928,5.27230358
0.486306336,21.215641,5.33577633
0.486429664,21.225935,5.39925146
0.486553024,21.2362671,5.4627223
0.486676352,21.2466583,5.52619505
0.48679968,21.2570972,5.58966494
0.486923008,21.2675858,5.65313768
0.487046336,21.2781219,5.71660614
0.487169696,21.2887058,5.78007412
0.487293024,21.2993393,5.84354353
0.487416352,21.3100204,5.90701389
0.48753968,21.3207569,5.97047377
0.487663008,21.3315392,6.03394556
0.487786368,21.342371,6.09741402
0.487909696,21.3532467,6.16088629
0.488033024,21.3641815,6.22435713
0.488156352,21.3751583,6.28782845
0.48827968,21.3861885,6.35130405
0.48840304,21.3972664,6.41477871
0.488526368,21.4083996,6.47825098
0.488649696,21.4195786,6.54173708
0.488773024,21.430809,6.60521841
0.488896352,21.4420891,6.6687026
0.48901968,21.4534187,6.73219013
0.48914304,21.464798,6.79567909
0.489266368,21.4762306,6.85917425
0.489389696,21.487711,6.92267227
0.489513024,21.4992485,6.98617125
0.489636352,21.510828,7.04967546
0.489759712,21.5224667,7.11318493
0.48988304,21.5341549,7.17670012
0.490006368,21.5458908,7.24021959
0.490129696,21.557682,7.30374241
0.490253024,21.5695229,7.36727047
0.490376384,21.5814114,7.43080616
0.490499712,21.593359,7.49434519
0.49062304,21.6053619,7.55788708
0.490746368,21.6174088,7.62143755
0.490869696,21.6295033,7.68499279
0.490993056,21.6416531,7.74855852
0.491116384,21.653862,7.8121295
0.491239712,21.6661224,7.87569571
0.49136304,21.6784325,7.93928766
0.491486368,21.6908016,8.00288391
0.491609696,21.7032204,8.06647301
0.491733056,21.7156944,8.13007927
0.491856384,21.7282143,8.19369316
0.491979712,21.7408009,8.25731277
0.49210304,21.7534275,8.32094669
0.492226368,21.7661171,8.38458443
0.492349728,21.7788601,8.44822884
0.492473056,21.7916622,8.51188946
0.492596384,21.8045082,8.5755558
0.492719712,21.8174191,8.63922787
0.49284304,21.8303814,8.70290756
0.4929664,21.8433876,8.76660442
0.493089728,21.8564587,8.83030891
0.493213056,21.8695869,8.89402103
0.493336384,21.8827705,8.95774174
0.493459712,21.8960114,9.02147484
0.493583072,21.9093113,9.08521938
0.4937064,21.9226608,9.14897156
0.493829728,21.9360676,9.21273899
0.493953056,21.9495296,9.27651882
0.494076384,21.9630489,9.34030247
0.494199712,21.9766293,9.40410423
0.494323072,21.9902649,9.46790695
0.4944464,22.0039577,9.53173351
0.494569728,22.0177097,9.59557152
0.494693056,22.0315189,9.65941143
0.494816384,22.0453854,9.72326851
0.494939744,22.0593128,9.78714466
0.495063072,22.0732975,9.85102558
0.4951864,22.0873394,9.91492081
0.495309728,22.1014423,9.97883034
0.495433056,22.1155968,10.0427523
0.495556416,22.1298141,10.1066818
0.495679744,22.1440983,10.1706333
0.495803072,22.1584358,10.2345972
0.4959264,22.1728363,10.2985678
0.496049728,22.1872978,10.3625593
0.496173088,22.2018166,10.4265594
0.496296416,22.2163944,10.4905701
0.496419744,22.2310314,10.5546036
0.496543072,22.2457371,10.6186504
0.4966664,22.260498,10.682704
0.496789728,22.2753258,10.7467785
0.496913088,22.2902069,10.8108702
0.497036416,22.3051567,10.8749714
0.497159744,22.3201656,10.9390869
0.497283072,22.3352356,11.0032187
0.4974064,22.3503685,11.0673647
0.49752976,22.3655701,11.1315308
0.497653088,22.3808289,11.1957035
0.497776416,22.3961468,11.2598944
0.497899744,22.4115314,11.3241043
0.498023072,22.426981,11.3883324
0.498146432,22.4424896,11.4525719
0.49826976,22.4580669,11.5168276
0.498393088,22.4737053,11.5810976
0.498516416,22.4894047,11.6453867
0.498639744,22.5051785,11.7096939
0.498763104,22.5210114,11.7740107
0.498886432,22.5369053,11.8383465
0.49900976,22.5528622,11.9026995
0.499133088,22.5688896,11.9670715
0.499256416,22.5849838,12.031456
0.499379744,22.6011486,12.0958548
0.499503104,22.6173687,12.1602755
0.499626432,22.6336594,12.2247124
0.49974976,22.6500111,12.2891636
0.499873088,22.6664352,12.3536348
0.499996416,22.6829205,12.4181242
0.500119776,22.6994743,12.4826307
0.500243104,22.7161007,12.5471554
0.500366432,22.7327824,12.6116886
0.50048976,22.7495422,12.6762505
0.500613088,22.7663651,12.7408304
0.500736448,22.7832508,12.8054199
0.500859776,22.800211,12.8700352
0.500983104,22.8172302,12.9346609
0.501106432,22.8343315,12.9993095
0.50122976,22.8514957,13.0639715
0.50135312,22.8687191,13.1286583
0.501476448,22.8860188,13.1933527
0.501599776,22.903389,13.2580795
0.501723104,22.9208183,13.3228149
0.501846432,22.9383259,13.3875723
0.501969792,22.955904,13.4523478
0.50209312,22.9735432,13.5171442
0.502216448,22.9912529,13.581955
0.502339776,23.0090332,13.6467896
0.502463104,23.0268879,13.7116413
0.502586432,23.0448093,13.7765141
0.502709792,23.0627975,13.8414011
0.50283312,23.0808659,13.906311
0.502956448,23.0989952,13.9712315
0.503079776,23.1172009,14.0361872
0.503203104,23.1354713,14.1011524
0.503326464,23.1538143,14.1661396
0.503449792,23.1722298,14.2311525
0.50357312,23.1907177,14.2961788
0.503696448,23.20928,14.3612242
0.503819776,23.2279034,14.4262924
0.503943136,23.2465992,14.4913826
0.504066464,23.2653713,14.5564919
0.504189792,23.2842178,14.6216192
0.50431312,23.3031349,14.6867752
0.504436448,23.3221188,14.7519398
0.504559808,23.3411827,14.817131
0.504683136,23.3603134,14.8823395
0.504806464,23.3795166,14.9475746
0.504929792,23.398798,15.0128279
0.50505312,23.4181461,15.0781012
0.505176448,23.4375706,15.143404
0.505299808,23.457058,15.2087164
0.505423136,23.4766312,15.2740583
0.505546464,23.4962807,15.3394184
0.505669792,23.5159893,15.4048061
0.50579312,23.5357819,15.470211
0.50591648,23.5556469,15.5356398
0.506039808,23.5755844,15.6010981
0.506163136,23.5955963,15.666563
0.506286464,23.6156788,15.7320595
0.506409792,23.6358395,15.7975788
0.506533152,23.6560783,15.8631229
0.50665648,23.6763916,15.9286852
0.506779808,23.6967621,15.9942741
0.506903136,23.717226,16.0598869
0.507026464,23.7377548,16.1255264
0.507149824,23.7583656,16.1911831
0.507273152,23.7790527,16.2568607
0.50739648,23.7998085,16.322567
0.507519808,23.8206482,16.3883038
0.507643136,23.8415565,16.4540577
0.507766464,23.862545,16.5198421
0.507889824,23.883604,16.5856495
0.508013152,23.9047413,16.651474
0.50813648,23.9259567,16.7173347
0.508259808,23.9472466,16.7832146
0.508383136,23.9686165,16.8491211
0.508506496,23.990057,16.9150524
0.508629824,24.0115719,16.9810085
0.508753152,24.0331783,17.0469971
0.50887648,24.0548515,17.1130066
0.508999808,24.0766068,17.1790447
0.509123168,24.0984344,17.2451038
0.509246496,24.1203499,17.3111992
0.509369824,24.1423321,17.3773174
0.509493152,24.1643963,17.4434624
0.50961648,24.1865368,17.5096455
0.50973984,24.2087593,17.5758362
0.509863168,24.2310619,17.642065
0.509986496,24.2534389,17.7083244
0.510109824,24.2758961,17.7746143
0.510233152,24.2984333,17.8409233
0.51035648,24.3210487,17.9072723
0.51047984,24.3437405,17.9736443
0.510603168,24.3665161,18.0400391
0.510726496,24.3893738,18.1064777
0.510849824,24.4123096,18.1729336
0.510973152,24.4353237,18.2394276
0.511096512,24.4584179,18.3059502
0.51121984,24.4816017,18.3724995
0.511343168,24.504858,18.4390831
0.511466496,24.5281925,18.5056992
0.511589824,24.5516186,18.5723419
0.511713184,24.575119,18.6390152
0.511836512,24.5987053,18.7057247
0.51195984,24.622366,18.7724667
0.512083168,24.646122,18.8392487
0.512206496,24.6699524,18.9060478
0.512329856,24.6938667,18.9728851
0.512453184,24.7178631,19.0397511
0.512576512,24.7419434,19.106657
0.51269984,24.7661152,19.1735935
0.512823168,24.7903595,19.2405682
0.512946496,24.8146877,19.3075733
0.513069856,24.8391075,19.3746128
0.513193184,24.8636093,19.4416924
0.513316512,24.888195,19.5087967
0.51343984,24.9128647,19.5759411
0.513563168,24.9376259,19.6431217
0.513686528,24.962471,19.7103386
0.513809856,24.9874001,19.7775822
0.513933184,25.0124073,19.8448772
0.514056512,25.0375175,19.9121971
0.51417984,25.0627022,19.979557
0.5143032,25.0879803,20.0469532
0.514426528,25.1133442,20.1143875
0.514549856,25.1387978,20.1818657
0.514673184,25.1643391,20.2493687
0.514796512,25.1899719,20.3169136
0.514919872,25.2156868,20.3844986
0.5150432,25.2414989,20.4521236
0.515166528,25.2673912,20.5197849
0.515289856,25.2933807,20.5874901
0.515413184,25.3194599,20.6552258
0.515536512,25.3456287,20.7230129
0.515659872,25.3718796,20.7908287
0.5157832,25.3982334,20.8586845
0.515906528,25.4246769,20.9265881
0.516029856,25.4512119,20.994524
0.516153184,25.4778385,21.0625076
0.516276544,25.5045547,21.1305275
0.516399872,25.5313683,21.1985931
0.5165232,25.5582733,21.2666988
0.516646528,25.5852718,21.3348389
0.516769856,25.6123714,21.4030304
0.516893216,25.6395626,21.471262
0.517016544,25.6668415,21.5395355
0.517139872,25.6942291,21.6078472
0.5172632,25.7217026,21.676199
0.517386528,25.7492847,21.744606
0.517509888,25.776947,21.8130493
0.517633216,25.804718,21.8815365
0.517756544,25.8325806,21.9500732
0.517879872,25.8605423,22.0186405
0.5180032,25.888607,22.0872593
0.518126528,25.9167633,22.1559238
0.518249888,25.9450245,22.2246342
0.518373216,25.9733906,22.2933865
0.518496544,26.0018444,22.3621883
0.518619872,26.030405,22.4310322
0.5187432,26.0590649,22.4999142
0.51886656,26.0878334,22.5688515
0.518989888,26.116703,22.6378345
0.519113216,26.145668,22.7068577
0.519236544,26.1747398,22.7759266
0.519359872,26.2039108,22.845047
0.519483232,26.2331848,22.9142094
0.51960656,26.2625713,22.9834251
0.519729888,26.2920589,23.052681
0.519853216,26.3216572,23.1219864
0.519976544,26.3513527,23.1913433
0.520099904,26.3811493,23.2607403
0.520223232,26.4110622,23.3301907
0.52034656,26.441082,23.3996887
0.520469888,26.4712086,23.4692345
0.520593216,26.5014458,23.5388203
0.520716544,26.5317879,23.6084671
0.520839904,26.562233,23.6781559
0.520963232,26.5928001,23.7478981
0.52108656,26.6234722,23.8176727
0.521209888,26.6542492,23.8875237
0.521333216,26.6851406,23.9573994
0.521456576,26.7161522,24.0273342
0.521579904,26.747261,24.0973129
0.521703232,26.7784958,24.167347
0.52182656,26.8098412,24.2374249
0.521949888,26.8412876,24.3075562
0.522073248,26.8728638,24.377737
0.522196576,26.9045448,24.4479752
0.522319904,26.9363422,24.5182514
0.522443232,26.9682541,24.5885811
0.52256656,27.0002918,24.658968
0.52268992,27.0324268,24.7293911
0.522813248,27.064703,24.799881
0.522936576,27.0970821,24.8704128
0.523059904,27.1295815,24.9409962
0.523183232,27.1622066,25.0116367
0.52330656,27.1949348,25.0823135
0.52342992,27.227787,25.1530533
0.523553248,27.2607727,25.2238369
0.523676576,27.2938728,25.294672
0.523799904,27.3270836,25.3655663
0.523923232,27.3604221,25.4365101
0.524046592,27.3938866,25.5074997
0.52416992,27.4274673,25.5785427
0.524293248,27.4611721,25.6496429
0.524416576,27.4950008,25.7207947
0.524539904,27.5289631,25.7919846
0.524663264,27.5630322,25.8632393
0.524786592,27.5972385,25.9345436
0.52490992,27.6315708,26.0058937
0.525033248,27.6660233,26.0773067
0.525156576,27.7006054,26.148756
0.525279936,27.7353134,26.2202721
0.525403264,27.7701416,26.2918339
0.525526592,27.8051071,26.3634567
0.52564992,27.8401985,26.4351215
0.525773248,27.8754215,26.5068417
0.525896576,27.9107819,26.5786228
0.526019936,27.946249,26.6504402
0.526143264,27.981863,26.7223282
0.526266592,28.0176067,26.7942543
0.52638992,28.0534763,26.8662395
0.526513248,28.0894852,26.938282
0.526636608,28.1256142,27.0103722
0.526759936,28.16189,27.08251
0.526883264,28.1982937,27.1547012
0.527006592,28.2348289,27.2269573
0.52712992,28.2714977,27.299263
0.52725328,28.3083057,27.3716125
0.527376608,28.3452339,27.4440231
0.527499936,28.3823204,27.516489
0.527623264,28.4195347,27.5890083
0.527746592,28.4568748,27.6615753
0.527869952,28.4943638,27.7341957
0.52799328,28.5319862,27.8068695
0.528116608,28.5697575,27.8796043
0.528239936,28.6076565,27.9523869
0.528363264,28.6456814,28.0252285
0.528486592,28.6838741,28.0981293
0.528609952,28.722187,28.171072
0.52873328,28.7606449,28.2440701
0.528856608,28.7992458,28.3171234
0.528979936,28.8379993,28.3902321
0.529103264,28.8768806,28.4633942
0.529226624,28.9159031,28.5366077
0.529349952,28.9550686,28.6098919
0.52947328,28.994381,28.6832161
0.529596608,29.033844,28.7565956
0.529719936,29.0734386,28.8300323
0.529843296,29.113184,28.9035282
0.529966624,29.1530743,28.9770756
0.530089952,29.1931095,29.0506783
0.53021328,29.2332935,29.1243267
0.530336608,29.2736206,29.1980381
0.530459968,29.3140984,29.2718067
0.530583296,29.3547211,29.3456268
0.530706624,29.3954887,29.4195118
0.530829952,29.4364128,29.4934444
0.53095328,29.4774876,29.5674438
0.531076608,29.5187016,29.6414776
0.531199968,29.5600719,29.7155838
0.531323296,29.6015873,29.7897434
0.531446624,29.6432762,29.8639565
0.531569952,29.6850872,29.9382229
0.53169328,29.7270718,30.012558
0.53181664,29.7691898,30.086937
0.531939968,29.8114738,30.1613827
0.532063296,29.8539066,30.2358799
0.532186624,29.8965015,30.3104343
0.532309952,29.9392414,30.3850441
0.532433312,29.9821472,30.4597149
0.53255664,30.0251923,30.5344505
0.532679968,30.0684013,30.6092281
0.532803296,30.1117725,30.6840801
0.532926624,30.1552963,30.7589779
0.533049984,30.198967,30.833931
0.533173312,30.2428093,30.9089603
0.53329664,30.2868156,30.984024
0.533419968,30.3309765,31.0591583
0.533543296,30.3752975,31.1343498
0.533666624,30.4197655,31.2095985
0.533789984,30.4644165,31.2849236
0.533913312,30.5092125,31.3603039
0.53403664,30.5541897,31.4357319
0.534159968,30.5993042,31.5112228
0.534283296,30.6445999,31.5867786
0.534406656,30.6900578,31.6623859
0.534529984,30.7356758,31.7380581
0.534653312,30.7814503,31.8137951
0.53477664,30.8274078,31.8895836
0.534899968,30.8735237,31.9654484
0.535023328,30.9198036,32.0413589
0.535146656,30.9662533,32.1173363
0.535269984,31.0128708,32.1933861
0.535393312,31.0596561,32.2694817
0.53551664,31.1066246,32.3456497
0.53564,31.1537418,32.4218712
0.535763328,31.2010403,32.4981728
0.535886656,31.2485085,32.5745163
0.536009984,31.2961597,32.6509399
0.536133312,31.3439598,32.727417
0.53625664,31.3919506,32.8039665
0.53638,31.4401112,32.8805656
0.536503328,31.4884415,32.9572487
0.536626656,31.5369568,33.033989
0.536749984,31.5856438,33.1107826
0.536873344,31.6345139,33.1876411
0.536996672,31.6835613,33.2645836
0.53712,31.7327709,33.3415718
0.537243328,31.7821751,33.418644
0.537366656,31.8317471,33.4957695
0.537489984,31.8815079,33.5729675
0.537613312,31.9314442,33.6502266
0.53773664,31.981575,33.7275543
0.537859968,32.0318756,33.8049469
0.53798336,32.0823631,33.8824043
0.538106688,32.1330452,33.9599419
0.538230016,32.1838951,34.0375443
0.538353344,32.2349396,34.1152039
0.538476672,32.2861786,34.1929321
0.5386,32.3375854,34.2707367
0.538723328,32.3891945,34.3486061
0.538846656,32.4409904,34.4265518
0.538969984,32.4929733,34.5045509
0.539093312,32.5451546,34.582634
0.539216704,32.5975189,34.6607895
0.539340032,32.6500893,34.739006
0.53946336,32.7028351,34.8172913
0.539586688,32.7557945,34.8956451
0.539710016,32.8089409,34.9740715
0.539833344,32.8622818,35.0525818
0.539956672,32.9158211,35.1311455
0.54008,32.9695625,35.2097931
0.540203328,33.0234985,35.2885094
0.540326656,33.0776176,35.3672943
0.540449984,33.1319695,35.4461555
0.540573376,33.1865158,35.5250893
0.540696704,33.2412529,35.6040878
0.540820032,33.2962036,35.6831779
0.54094336,33.3513412,35.7623215
0.541066688,33.4067154,35.8415527
0.541190016,33.462265,35.9208488
0.541313344,33.5180435,36.000206
0.541436672,33.5740204,36.0796509
0.54156,33.6302261,36.1591835
0.541683328,33.6866226,36.2387619
0.54180672,33.7432404,36.3184319
0.541930048,33.8000717,36.3981743
0.542053376,33.8571091,36.4779854
0.542176704,33.9143753,36.5578842
0.542300032,33.9718323,36.6378593
0.54242336,34.0295486,36.7178917
0.542546688,34.0874557,36.7980232
0.542670016,34.1455727,36.8782196
0.542793344,34.2039375,36.9584808
0.542916672,34.262516,37.0388222
0.54304,34.3213081,37.1192474
0.543163392,34.3803406,37.1997414
0.54328672,34.439579,37.2803307
0.543410048,34.499054,37.3609734
0.543533376,34.5587692,37.4417038
0.543656704,34.6186905,37.5224991
0.543780032,34.6788635,37.6033897
0.54390336,34.7392464,37.6843491
0.544026688,34.799881,37.7653809
0.544150016,34.8607368,37.8464966
0.544273344,34.921833,37.9276962
0.544396736,34.9831772,38.0089645
0.544520064,35.0447464,38.0903053
0.544643392,35.1065521,38.1717224
0.54476672,35.168602,38.253231
0.544890048,35.2308807,38.3348083
0.545013376,35.2934265,38.4164581
0.545136704,35.3561974,38.4981956
0.545260032,35.4192276,38.5800095
0.54538336,35.4824982,38.6618919
0.545506688,35.5460129,38.7438545
0.545630016,35.6097717,38.8258972
0.545753408,35.6737938,38.9080276
0.545876736,35.7380714,38.9902306
0.546000064,35.8025818,39.0724983
0.546123392,35.8673706,39.1548576
0.54624672,35.9323997,39.2372856
0.546370048,35.9976845,39.3197975
0.546493376,36.0632401,39.4023895
0.546616704,36.1290474,39.4850502
0.546740032,36.1951256,39.5678024
0.54686336,36.2614594,39.6506195
0.546986752,36.3280449,39.7335167
0.54711008,36.3949051,39.8164864
0.547233408,36.4620323,39.8995399
0.547356736,36.5294418,39.982666
0.547480064,36.5970917,40.0658798
0.547603392,36.6650429,40.1491585
0.54772672,36.7332458,40.2325287
0.547850048,36.8017273,40.3159561
0.547973376,36.8704834,40.3994598
0.548096704,36.939518,40.4830513
0.548220032,37.0088234,40.5667152
0.548343424,37.0784111,40.6504631
0.548466752,37.1482925,40.7342758
0.54859008,37.2184296,40.8181572
0.548713408,37.2888832,40.9021339
0.548836736,37.3595963,40.9861755
0.548960064,37.4306068,41.0702934
0.549083392,37.5018959,41.1544838
0.54920672,37.5734825,41.238739
0.549330048,37.6453514,41.3230934
0.549453376,37.7175217,41.4074898
0.549576768,37.7899857,41.491993
0.549700096,37.862751,41.576561
0.549823424,37.9357986,41.6611862
0.549946752,38.0091476,41.7458992
0.55007008,38.0827827,41.8306885
0.550193408,38.1567421,41.9155426
0.550316736,38.2310028,42.0004768
0.550440064,38.3055649,42.0854759
0.550563392,38.3804092,42.1705513
0.55068672,38.4555855,42.2556877
0.550810048,38.5310631,42.3409004
0.55093344,38.6068611,42.4261818
0.551056768,38.6829453,42.5115509
0.551180096,38.7593575,42.596981
0.551303424,38.8360825,42.6824684
0.551426752,38.9131279,42.7680473
0.55155008,38.9904709,42.853672
0.551673408,39.0681534,42.9393806
0.551796736,39.1461563,43.0251427
0.551920064,39.2244644,43.1110039
0.552043392,39.3031082,43.1969109
0.552166784,39.3820648,43.2828865
0.552290112,39.4613647,43.3689384
0.55241344,39.5409927,43.4550552
0.552536768,39.6209373,43.5412331
0.552660096,39.7012253,43.6274834
0.552783424,39.7818146,43.7137871
0.552906752,39.8627663,43.8001633
0.55303008,39.9440498,43.8866081
0.553153408,40.0256653,43.9731293
0.553276736,40.1076164,44.0596848
0.553400064,40.1899071,44.1463356
0.553523456,40.2725487,44.233036
0.553646784,40.3555336,44.3198013
0.553770112,40.4388466,44.4066315
0.55389344,40.522522,44.4935226
0.554016768,40.6065331,44.5804787
0.554140096,40.6909065,44.6675034
0.554263424,40.775631,44.7545776
0.554386752,40.8606949,44.8416939
0.55451008,40.9461212,44.9289093
0.554633408,41.0319061,45.0161705
0.5547568,41.1180496,45.1034966
0.554880128,41.2045364,45.1908569
0.555003456,41.2913971,45.2782898
0.555126784,41.3786087,45.3658066
0.555250112,41.466198,45.4533501
0.55537344,41.5541496,45.5409737
0.555496768,41.6424599,45.6286469
0.555620096,41.7311401,45.716362
0.555743424,41.8201866,45.8041573
0.555866752,41.9096298,45.8920059
0.55599008,41.999424,45.9798851
0.556113472,42.0895844,46.0678406
0.5562368,42.1801376,46.1558571
0.556360128,42.2710724,46.2439117
0.556483456,42.3623848,46.3320198
0.556606784,42.4540825,46.4201965
0.556730112,42.546154,46.5084229
0.55685344,42.6386108,46.5966911
0.556976768,42.7314606,46.685009
0.557100096,42.8246803,46.7733994
0.557223424,42.9183235,46.8618393
0.557346816,43.0123405,46.9503098
0.557470144,43.1067619,47.0388489
0.557593472,43.2015686,47.1274261
0.5577168,43.296772,47.2160568
0.557840128,43.3923721,47.3047256
0.557963456,43.4883919,47.3934708
0.558086784,43.5848122,47.4822502
0.558210112,43.6816139,47.5710793
0.55833344,43.7788429,47.6599579
0.558456768,43.8764801,47.7488823
0.558580096,43.9745064,47.8378372
0.558703488,44.0729599,47.9268608
0.558826816,44.1718216,48.0159187
0.558950144,44.2711067,48.1050301
0.559073472,44.3708229,48.1941566
0.5591968,44.4709549,48.283371
0.559320128,44.5714951,48.3726006
0.559443456,44.6724586,48.4618912
0.559566784,44.7738609,48.5512123
0.559690112,44.8756714,48.6405716
0.55981344,44.977932,48.7299843
0.559936832,45.0806236,48.8194313
0.56006016,45.1837502,48.9089279
0.560183488,45.2873039,48.9984665
0.560306816,45.3913002,49.0880318
0.560430144,45.495739,49.1776237
0.560553472,45.6006165,49.2672997
0.5606768,45.7059288,49.3569717
0.560800128,45.8117065,49.4467087
0.560923456,45.9179306,49.5364571
0.561046784,46.0246048,49.6262703
0.561170112,46.1317291,49.7161026
0.561293504,46.2393074,49.8059769
0.561416832,46.3473358,49.8958702
0.56154016,46.4558372,49.985817
0.561663488,46.5648003,50.0757904
0.561786816,46.6742249,50.1658058
0.561910144,46.7841072,50.2558327
0.562033472,46.8944626,50.3459091
0.5621568,47.0053177,50.4360313
0.562280128,47.1166191,50.5261497
0.562403456,47.2284012,50.6163139
0.562526848,47.3406601,50.706501
0.562650176,47.4534073,50.7967148
0.562773504,47.5666313,50.8869781
0.562896832,47.6803627,50.9772682
0.56302016,47.7945557,51.0675659
0.563143488,47.9092407,51.1579056
0.563266816,48.0244598,51.2482643
0.563390144,48.1401253,51.3386497
0.563513472,48.2563057,51.4290581
0.5636368,48.3730049,51.5194702
0.563760128,48.4902039,51.6099319
0.56388352,48.6078873,51.7004128
0.564006848,48.7261047,51.7909126
0.564130176,48.8448334,51.8814163
0.564253504,48.9640617,51.9719543
0.564376832,49.0838203,52.0624924
0.56450016,49.2040825,52.1530762
0.564623488,49.3248901,52.2436638
0.564746816,49.4462242,52.334259
0.564870144,49.5680885,52.4248848
0.564993472,49.690464,52.5155106
0.565116864,49.8134003,52.6061516
0.565240192,49.9368591,52.6968155
0.56536352,50.0608521,52.7874718
0.565486848,50.1854019,52.8781471
0.565610176,50.3105087,52.9688416
0.565733504,50.4361458,53.0595436
0.565856832,50.5623398,53.1502419
0.56598016,50.6890907,53.2409248
0.566103488,50.8164062,53.3316383
0.566226816,50.9442978,53.4223633
0.566350144,51.072731,53.5130615
0.566473536,51.2017517,53.6037903
0.566596864,51.3313255,53.694519
0.566720192,51.4614792,53.7852135
0.56684352,51.5922279,53.8759079
0.566966848,51.7235184,53.9666214
0.567090176,51.8554382,54.0573273
0.567213504,51.9879341,54.148037
0.567336832,52.1209984,54.2387123
0.56746016,52.2546692,54.3293915
0.567583488,52.388958,54.4200439
0.56770688,52.5238304,54.5106964
0.567830208,52.6592865,54.6013374
0.567953536,52.7954102,54.6919479
0.568076864,52.9321136,54.7825661
0.568200192,53.0694122,54.8731422
0.56832352,53.2073517,54.9637184
0.568446848,53.3459015,55.0542755
0.568570176,53.4850922,55.1447639
0.568693504,53.6249161,55.2352524
0.568816832,53.7653465,55.3257332
0.56894016,53.9064178,55.4161606
0.569063552,54.0481491,55.5065727
0.56918688,54.1905594,55.5969582
0.569310208,54.3335381,55.6872559
0.569433536,54.4771996,55.7775688
0.569556864,54.6215401,55.8678322
0.569680192,54.76651,55.9580536
0.56980352,54.9121437,56.048233
0.569926848,55.0584602,56.1383438
0.570050176,55.2054291,56.2284279
0.570173504,55.3530693,56.3184814
0.570296896,55.5014076,56.4084435
0.570420224,55.6504288,56.4983749
0.570543552,55.8001289,56.5882568
0.57066688,55.9505005,56.6780548
0.570790208,56.1015739,56.7678108
0.570913536,56.2533455,56.857502
0.571036864,56.4058228,56.9471169
0.571160192,56.5590057,57.0366554
0.57128352,56.7128906,57.126133
0.571406848,56.8674889,57.2155457
0.571530176,57.0228081,57.3049049
0.571653568,57.1788521,57.3941345
0.571776896,57.3355789,57.4833183
0.571900224,57.4930954,57.5723953
0.572023552,57.6513023,57.6613884
0.57214688,57.8102608,57.7503014
0.572270208,57.9699516,57.8391075
0.572393536,58.1304131,57.9278297
0.572516864,58.2915878,58.0164413
0.572640192,58.4535332,58.1050072
0.57276352,58.6162376,58.1933937
0.572886912,58.7796898,58.2816734
0.57301024,58.9439125,58.3698807
0.573133568,59.1089058,58.4579659
0.573256896,59.2746773,58.5459366
0.573380224,59.4412193,58.6337509
0.573503552,59.6085472,58.7214775
0.57362688,59.7766418,58.809063
0.573750208,59.9455376,58.8965378
0.573873536,60.1152382,58.9838219
0.573996864,60.2857094,59.0710182
0.574120192,60.4569893,59.1580505
0.574243584,60.6291122,59.2449608
0.574366912,60.8020248,59.3316917
0.57449024,60.9757233,59.4182854
0.574613568,61.1502724,59.5047188
0.574736896,61.3256226,59.5909805
0.574860224,61.5018349,59.6770935
0.574983552,61.6788559,59.7630272
0.57510688,61.8567047,59.8488083
0.575230208,62.0353851,59.9343987
0.575353536,62.2149239,60.0197945
0.575476928,62.3953362,60.1050186
0.575600256,62.5765572,60.190052
0.575723584,62.7586479,60.2748909
0.575846912,62.9415894,60.3595238
0.57597024,63.1254158,60.4439774
0.576093568,63.3101006,60.5282021
0.576216896,63.4956818,60.612236
0.576340224,63.6821213,60.6960144
0.576463552,63.8694191,60.7796135
0.57658688,64.0576019,60.8629646
0.576710208,64.246727,60.9461098
0.5768336,64.4366913,61.0289955
0.576956928,64.6276016,61.11166
0.577080256,64.8194122,61.1940536
0.577203584,65.012085,61.2762375
0.577326912,65.2056961,61.3581581
0.57745024,65.4002228,61.4398155
0.577573568,65.5956879,61.5211868
0.577696896,65.7920456,61.6022873
0.577820224,65.9893265,61.6831512
0.577943552,66.1875534,61.7637062
0.578066944,66.3867264,61.8440018
0.578190272,66.5868378,61.9239883
0.5783136,66.7878647,62.003685
0.578436928,66.9898987,62.0830956
0.578560256,67.1928101,62.1621857
0.578683584,67.3967514,62.2409668
0.578806912,67.6016235,62.3194084
0.57893024,67.8074646,62.3975639
0.579053568,68.0142365,62.4753647
0.579176896,68.2220535,62.5528412
0.579300224,68.4308167,62.6300011
0.579423616,68.6405563,62.7067719
0.579546944,68.8512726,62.7832069
0.579670272,69.0630112,62.8593025
0.5797936,69.2757034,62.935009
0.579916928,69.4894409,63.0103531
0.580040256,69.7041168,63.0853195
0.580163584,69.9198685,63.1599236
0.580286912,70.1366196,63.2340965
0.58041024,70.3543701,63.3079262
0.580533568,70.573143,63.3813019
0.58065696,70.7929459,63.4543114
0.580780288,71.0137711,63.5269012
0.580903616,71.2356186,63.5990601
0.581026944,71.4585342,63.6707726
0.581150272,71.682457,63.7420654
0.5812736,71.9074554,63.8129311
0.581396928,72.1334686,63.8833389
0.581520256,72.3605576,63.9532967
0.581643584,72.588707,64.0228043
0.581766912,72.817894,64.0917892
0.58189024,73.0481567,64.1603546
0.582013632,73.2794876,64.2283936
0.58213696,73.5119171,64.2959976
0.582260288,73.7454071,64.3630371
0.582383616,73.9799805,64.4296188
0.582506944,74.2156677,64.4956741
